,brand_name,price,pred,name,name_token,item_description
125863,_missing_,156.0,24.5827949358,ysl college bag,ysl college bag,no description yet
77472,Funko,150.0,23.5913158892,khal & khalessi exclusive wedding set,khal khalessi exclusive wedding set,mint box. never opened. will bubble wrap and ship properly.
27585,WWE,150.0,23.575547862,wwe world heavyweight championship,wwe world heavyweight championship,authentic wrestling belt adult size!! brand new never opened
58212,_missing_,174.0,27.4713967492,star wars black series bundle,star wars black series bundle,anakin yoda and obi
63726,_missing_,45.0,6.47112027417,tattoo/mole remover,tattoo mole remover,never used. it does charge i have no clue about the actual results.
145125,Nike,206.0,32.5650820158,bundle,bundle,"2 dresses, jeans, vest, and top"
119595,Disney,95.0,14.5249680181,mickey mouse,mickey mouse,12 inch mickey mouse table decor for parties can be use as center piece and any color you like can be done place your order today. they are [rm] each
25073,_missing_,315.0,50.070339049,save online,save online,everything is brand new 100% authentic guaranteed or money back lorac brunch lorac california dream palette too faced love light ray of light abh sundipped and ultimate glow 2kvd contour palette jefreestar star androgyny ud nocturnal palette smashbox plus casey holmes palette
44732,Sephora,6.0,42.5787963212,dr dennis gross peels set,dr dennis gross peels set,brand new and never been used. 100%authentic. contents: 2 ultra gentle peels 2 universal peels 2 extra strength peels 2 ferulic+retinol peels 1 medi-spa peel
6011,Vitamix,16.0,104.915110169,vitamix stainless steel tumblers,vitamix stainless steel tumblers,two brand new vitamix stainless steel tumblers! us shipping only thanks
50702,_missing_,295.0,46.4195652919,queen size leopard bedding,queen size leopard bedding,comes with everything pictured except the throw pillow. and the matching leopard sherpa blanket will come with it
34815,AMD,350.0,55.0423018535,sapphire r9 390 nitro+ w/ backplate,sapphire r9 390 nitro w backplate," 8gb  512-bit gddr5 core clock 1040 mhz 1 x dvi-d 1 x hdmi 3 x displayport 2560 stream processors pci express 3.0 x 16 card is about a year old. used primarily as a secondary card in a multi card configuration. never overclocked, smoke-free home. comes as is. stand alone can run many games from high to ultra settings. ***it is about a 13 inch card and will not fit in a small case. will come shipped in a static bag and secure packaging. leave reasonable offers."
17137,_missing_,68.0,10.0086441768,"murder, she wrote",murder she wrote,complete series discs are in great condition but the cases are a bit rough. make an offer!
116893,_missing_,104.0,15.725540929,diane malouf sterling silver ring,diane malouf sterling silver ring,this is a sterling silver ring made by diane malouf size 6.5 both rings
90403,Gymshark,7.0,49.266701044,gymshark leggings,gymshark leggings,for alcposh
44087,_missing_,166.0,25.5609484643,mumu pants,mumu pants,"excellent condition, small, hard to find, priced high for offers"
143629,_missing_,180.0,27.7635153118,tennessee volunteers spirit jersey nwt,tennessee volunteers spirit jersey nwt,size large oversized shirt with thumb holes retail [rm] great gift bundle of 10 sweepers
129191,_lo_count_,90.0,13.4483951252,excalibur 4 tray food dehydrator,excalibur 4 tray food dehydrator,"open box, never used food dehydrator"
124306,_missing_,129.0,19.6150008012,bundle for spidey,bundle for spidey,no description yet
64266,_missing_,50.0,7.07313606217,real pearl earrings,real pearl earrings,no description yet
63973,Morphe Cosmetics,138.0,20.9848947283,morphe brushes,morphe brushes,"new and unused morphe brushes , these all come in different sets , there are some duplicates, will not separate i own so many brushes , just going through a big declutter ... i'm sure someone else can enjoy these ! free shipping xo. 75 brushes in total"
91354,_missing_,145.0,22.040190151,for fflover14,for fflover14,lot of anime some new and some used. all sales are final
65072,_missing_,113.0,16.9587752332,60 comic hold for todd,60 comic hold for todd,many issues
110161,PANDORA,3.0,24.3924910568,pandora charm princess,pandora charm princess,brand new fast free shipping pick one only send message with the one you want
35059,Gucci,14.0,94.4475763197,2016 gucci watch,2016 gucci watch,no description yet
8466,Lovers + Friends,162.0,24.6124235289,lovers + friends bianca dress,lovers friends bianca dress,nwot lovers + friends bianca dress that has never been worn! very cute and flattering
40261,_missing_,170.0,25.8445832276,special bundle special customer,special bundle special customer,no description yet
48875,_missing_,334.0,51.3701333854,itunes us gift card [rm] value,itunes us gift card rm value,"itunes store gift cards - us only [rm] in total, 3x[rm] + 1x[rm] physical mail delivery only no exceptions fast shipping, usps first class mail they sell fast, check availability before you purchase!"
98359,Carter's,122.0,18.2227795608,listing for camarogrl,listing for camarogrl,listing includes all likes that range in size from 6-12 months and condition of guc to euc.
125574,Supreme,259.0,39.5400172227,supreme red box logo deck,supreme red box logo deck,"great condition, authentic, rare, and still wrapped collectible skateboard deck. only one barely visible minor scuff on both nose and tail. if possible, i will ship on the same day if the purchase is made before 2:30 on any weekday. tags: supreme jordan gucci chanel bape vintage nike adidas puma jeans cdg box logo dope guess vlone vintage skateboard authentic art collection"
60652,Littlest Pet Shop,120.0,17.8451033439,littlest pet shop bundle,littlest pet shop bundle,"massive littlest pet shop bundle all used, but in good condition 75 pets in total - many originals and rares 4 play houses - little pet lovin' playhouse, get better center, doggie diner, purr-fection salon a lot of accessories, clothes, beds, houses, carriers, and miscellaneous. some may be missing, what you see is what you get. feel free to ask questions or request pictures of particular pets or objects! comes from a smoke free home. open to offers. a listing is active on ebay, first come first served."
100002,_missing_,50.0,6.91596373985,real mink hair keychain,real mink hair keychain,real mink hair keychain
30326,_missing_,3.0,24.7733830041,bonnet 6-12 on hold for bundle,bonnet 612 on hold for bundle,never worn. vintage bonnet super cute
100772,_missing_,140.0,20.8693908052,inhibit-tensolift/high density lift,inhibittensolift high density lift,"details the best alternative for non-surgical procedures for contour, lifting, and firming your skin. tensolift neck cream a unique formulation that effectively smoothes the appearance of wrinkles on your neck and d collet , achieving a rejuvenated look and feel with the very first use. its cutting-edge ingredients work together to make skin look firm and supple. this extraordinary cream finishes by neutralizing the appearance of dark spots in the treated area, providing the skin with a bright and even-toned appearance. 1.7 fl oz/50ml inhibit tensolift the most technologically advanced product that appears to relax, fill and lift expression lines and wrinkles. take a look at your new image in the mirror, and smile. its extraordinary formula has high concentrations of octamioxyl  and dermafill complex (71% active), to correct and give your skin a firm appearance. the lifting effect can be appreciated after the very first application making tensolift an absolute must-have. 1 fl oz/30ml"
136921,_missing_,50.0,6.9091015626,barnes & noble,barnes noble,gif card with [rm]
24226,_missing_,125.0,18.5201718662,hair removal laser,hair removal laser,"at home hair removal laser that is like new. for leg hair, bikini and under arm. also effective for at home touch up during laser treatments."
108940,Nintendo,107.0,15.6670086292,ghoul patrol snes reserved/seifer,ghoul patrol snes reserved seifer,original copy of ghoul patrol. tested and working.
136931,_missing_,3.0,24.9827757691,bundle for k. reza,bundle for k reza,no description yet
105837,Apple,415.0,62.9271607097,"apple 24"" imac computer keyboard mouse",apple 24 imac computer keyboard mouse,"great condition, no scratches, dents, etc includes magic mouse and keyboard specs- 2007 2.8 ghz intel core 2 duo 6gb 667 mhz ddr2 sdram new samsung  256gb  ssd hard drive superdrive dvd/cd player burner"
123922,Vera Bradley,9.0,64.0786818378,nwt bundle 2 vera bradley wallets,nwt bundle 2 vera bradley wallets,bundle of 2 nwt vera bradley zippidy keychain coin wallets. patterns are canterberry magenta and cocoa moss. retail for [rm] each.
29999,_missing_,65.0,9.10871096694,for kelli,for kelli,6 ralph lauren shirt medium
108547,Sephora,96.0,13.8453547826,simple human mirror,simple human mirror,in perfect condition simple human mirror
149,Emerson,220.0,32.7418567577,avocent server - kvm switch - 16 ports,avocent server kvm switch 16 ports,"avocent autoview av3216 - kvm switch - 16 ports - rack-mountable. kvm switch ps/2 usb 16 x kvm port(s) 2 local users 1 ip user rack-mountable brand new, parts and cables never taken out of plastic. box only opened to view contents. so i couldn't tell you how well or how fast it runs or anything like that. i want this gone!"
27385,_missing_,159.0,23.4261613589,ryobi tool set,ryobi tool set,brand new never been used
37735,NYX,260.0,38.8212868885,bundle for monique howard,bundle for monique howard,***** bundle deal ****** everything is 100% new everything is 100% authentic -will be including free items -will substitute any duplicates all items are nyx brand as requested - priority shipping asap
58523,_missing_,231.0,34.3036888825,jluvspink bundle of 5,jluvspink bundle of 5,all brand new with tags
86329,_missing_,106.0,15.269250738,galaxy sheets,galaxy sheets,queen size victoria's secret pink galaxy sheet set 1 fitted galaxy 1 top pink 2 light 2 dark galaxy pillow cases
123458,Rae Dunn,340.0,50.8469011548,rae dunn sweets and treats canisters,rae dunn sweets and treats canisters,no description yet
15623,_missing_,104.0,14.9315767623,bundle,bundle,"2 blush [rm] eye pallet [rm] 5 foundations[rm] 1 stick [rm] free marc primer , low volume but a little left as a sample!"
57568,Apple,205.0,30.2496919583,"apple cinema a1267 24"" widescreen",apple cinema a1267 24 widescreen,"item is in excellent condition with little use over the last couple of years. it's been on display but we just weren't using it. it will not come with the original box, but it will be packed well!!"
75516,_missing_,194.0,28.5690190562,red sneakers red bottom,red sneakers red bottom,red sneakers red bottom red velvet men's size 42 usa 9 satisfaction guarantee or money back
37171,_missing_,144.0,20.9685129343,abayas,abayas,get 6 abayas for the price of one !!!!! used but still in good condition you get all 6 abayas !!!!
1928,Victoria's Secret,124.0,17.9327750427,bundle of mini bikini bottoms,bundle of mini bikini bottoms,"bundle for mike including 7 mini bikini bottoms the first 5 are brand new the last two are worn couple of times especially the last pink one brands are boutinela, and victoria's secret"
71354,Nintendo,152.0,22.1233248997,wii u,wii u,3 hyrule warriors 3 forza horizon 2 gardening mama 2 yaiba x360 total of 12 games adding 4 wii u nes remix
