,brand_name,price,pred,name,name_token,item_description
34670,_missing_,13.0,12.9741426647,biker/cowgirl/trucker locket + 5 charms,biker cowgirl trucker locket 5 charms,"this awesome ironcowgirls barn ""remember the moments"" floating locket + 5 biker babe/life charms necklace set is perfect for any female biker enthusiast! 1-float locket w/18"" chain - color: silver 1-floating charm, motorcycle (harley davidson inspired dyna) 1-floating charm, gear/sprocket window plate - color: silver 1-floating charm, rhinestone hd shield logo 1-floating charm, biker babe 1-floating charm, sexy trucker/cowgirl/biker chic ironcowgirls barn-remember the moments, float charms are adorable & great quality charms! they're great for any occasion! gift giving, birthdays, weddings, special events, thank yous, teachers, births, etc.. this is def. 1 of the best ways to keep those precious memories alive, with u & close to ur heart! wether this is your 1st moments locket set or adding to ur exsisting collection...this is a fun set to have!"
9629,Ed Hardy,9.0,9.01850516801,ed hardy tank top,ed hardy tank top,one size great shape no rips or stains smoke free home next day shipping!   check out my other listings!! bundle and save on shipping!!      i don't do free shipping so please don't ask   
132806,_missing_,18.0,17.9647941845,cna study guide,cna study guide,"almost brand new, no signs of wear as it didn't really go anywhere, i did do the pretest and that is the only writing in the entire book!"
13346,Funko,14.0,14.0278715122,pop funko adipose,pop funko adipose,vinyl figure. adipose from doctor who. never opened
5480,Eddie Bauer,11.0,11.0223426056,eddie bauer men's medium button up,eddie bauer men ' s medium button up,brown and yellow hughes great used condition
139489,Victoria's Secret,8.0,7.98326179049,victoria's secret flavored gloss,victoria ' s secret flavored gloss,victoria's secret lip gloss flavored gloss key chain - h36 love berry
146943,_missing_,8.0,8.01677166585,"fisheye, macro, macro wide camera lens",fisheye macro macro wide camera lens,"fisheye,macro,macro wide lens attachment message us the. ok or you would like box includes retail box clip fisheye lens macro lens macro wide lens lens covers storage bag **the macro and macro wide screw together. when you open the box you will think there is only 2 lenses but when you unscrew t you will see all 3*** works with iphones, androids, any cell phone, tablet, or laptop"
96447,Mitchell & Ness,13.0,13.0261243836,mitchell and ness bulls beanie,mitchell and ness bulls beanie,no description yet
5494,Rae Dunn,36.0,36.0690725311,rae dunn spread *reserved for amanda l*,rae dunn spread reserved for amanda l,brand new rae dunn spread i pack my items with lots of bubble wrap and care *best mail is happy mail* any questions please message me
96799,PopSockets,6.0,6.01309797982,popsocket - elephant,popsocket elephant,free fast shipping on all orders. shipped usps first class mail within 8 hours. these retail for [rm] buy 1 for 6.00 buy 2 for 10.00 buy 3 for 12.00 check out my profile have many different options to choose from. message me and let me know the ones you want and i'll create a listing for you in minutes.
67147,LuLaRoe,31.0,31.0598968552,"lularoe tc camouflage (grey, tan, green)",lularoe tc camouflage grey tan green,"this listing is for a brand-new, no tags included pair of lularoe tc camouflage leggings. no defects are visible. they have never been worn. these are the made in vietnam batch."
120854,_missing_,11.0,11.0224717692,waist trainer cincher,waist trainer cincher,sizes small to 5xl available. all sizes available just comment size after purchase. waist trainer cincher  high quality  multiple sizes  fast free shipping breathable lightweight comfortable  sizes available small to 5xl color black or beige comment size after purchase. measurements use chart waist trainer cincher shaper girdle butt lift silicone bras makeup pallete also available
51374,_missing_,8.0,8.01687214587,eyelash glue no burn no stink !,eyelash glue no burn no stink,no burn !
144735,PINK,31.0,31.060336949,(xs) vs pink full zip hoodie!,xs vs pink full zip hoodie,2016 victoria's secret pink full zip hooded sweatshirt in excellent like new condition! size xs. fuzzy on inside still.
105830,Nike,15.0,14.9697838731,nike sneakers 6c,nike sneakers 6c,like new and very cute. barely worn. my son outgrew these before they got good use. no stains and very minimal wear.
123085,Nike,10.0,10.0208486557,nike geometric spandex shorts,nike geometric spandex shorts,nike geometric spandex shorts. the shorts are black and grey. size large smoke free home
24998,Nike,34.0,33.9337298478,roshe one,roshe one,grey nike roshe one size 4y kids size 5.5 women's
24322,_missing_,26.0,25.9488626424,bundle for kth1227,bundle for kth1227,bundle
107710,Converse,19.0,19.0379836449,thin sole red converse!,thin sole red converse,the laces are dirty but the shoes are in great condition!! gently worn.
125118,Too Faced,18.0,18.0361210416,too faced better than sex mascara,too faced better than sex mascara,100% real. authentic. brand new. never used. too faced waterproof better than sex mascara full sized 1944% more volume waterproof
104375,_missing_,14.0,14.0286481071,wireless headset/black,wireless headset black,fits all bluetooth enabled device listen to music with any phones. universal stereo wireless bluetooth headset. bluetooth v4.0 hear your tunes in high quality stereo sound and easily access your moblie library without missing a call. wear the wireless headset comfortably with the convenient over-the-ear design or carry it with the neckband. model:  hbs-800 use: earbuds bluetooth version 4.0 color:  black. transmission radius: 10 meters standby time: 6 days  to 10 days channel: stereo functions: support music bluetooth chip : csr battery capacity : polymer lithium battery 195ma listening to music time: 12 hours down song/pause play talk time: 12 hours plus or minus volume/call reject charging time 2.5 hrs. compatibility devices list: all smartphones that have bluetooth all tablets that have bluetooth all mps or ipods that have bluetooth all computers and laptops that have bluetooth package includes: 1x hbs-800 2x earbuds 1x usb charging cable 1x user manual
72785,_missing_,17.0,17.0344607453,2 lil fishys water pets for chris,2 lil fishys water pets for chris,"new, your child with love this! so much fun comes with 2"
6184,Vera Bradley,21.0,21.0421698911,vera bradley crosstown tote,vera bradley crosstown tote,"crosstown tote very gently used, and very well taken care of. maybe used twice. stored in a smoke free home"
16719,FOREVER 21,20.0,19.95981764,bundle for samantha,bundle for samantha,no description yet
20756,Funko,16.0,16.0325998719,carnage funko pop,carnage funko pop,in good shape never opened no free shipping
63642,_missing_,19.0,18.9616352505,two leggings,two leggings,"one size constructed from some of the softest and highest quality materials available and designed to perfectly hug every unique shape, the domestically produced amazing grace solid colors leggings will prove as utterly indispensable and always reliable as your best friend. full length leggings. one size fits most. total length 34"". inseam 25"". rise 10""   20% cortton, 65% poly, 15% spandex fleece inside so soft like cashemere   machine wash cold bundel of two colors: black, burgundy"
8830,Smashbox,16.0,16.0326777321,smashbox photo finish primer,smashbox photo finish primer,full size used a couple times
119920,Coach,49.0,49.0961306384,gold coach watch for women,gold coach watch for women,100% authentic used a couple of times does need a battery other than that it's flaw less looks elegant and beautiful
53532,_missing_,6.0,6.01346113498,duo eyelash glue,duo eyelash glue,.25 oz dark tone eyelash glue
123684,Physicians Formula,10.0,9.97887817828,physicians formula highlight & contour,physicians formula highlight contour,*brand new product line* physicians formula highlight & contour palette   bronze booster define your features & enhance your glowuniversally-flattering shades feature a blendable and buildable formulaluxurious angled contour brush allows for perfect targeted application for highlighting and definition. shade 6810. matte sculpting product is brand new never swatched or used. product comes unopened and is 100% authentic
85851,Nike,20.0,20.0404462242,pittsburgh steelers nike youth xl jersey,pittsburgh steelers nike youth xl jersey,excellent condition pittsburgh steelers nike youth size xl troy polamalu football jersey
1858,Nike,15.0,15.0308782911,nike hat,nike hat,brand new
94405,Adidas,186.0,185.639725345,new adidas nmd xr1 pk onyx greywomen sz7,new adidas nmd xr1 pk onyx greywomen sz7,"newest colorway for adidas women adidas prime knit xr1 onyx grey, sold out everywhere! size 7 deadstock. 100% authentic. will be shipped with original box and protection box. no trades. price is firm. check out my account for more shoes and sizes! adidas, jordan, nike, retro, boost, yeezy, ultra boost, prime knit, supreme, make up, contacts"
71858,Nike,10.0,9.97878138833,women's nike shorts,women ' s nike shorts,used condition size small does have some snags
36606,Nike,25.0,24.9497914368,nike free 3.0 sneakers,nike free 30 sneakers,"nike free 3.0 womens sneakers. green, yellow with coral laces. some wear but still in great condition."
114104,_missing_,12.0,12.0251890124,dog bundle,dog bundle,hands free running leash with belt and dog collar. dog whistle. xl dog deshedding tool.
108100,_missing_,24.0,23.951640048,xxxtentacion hat *pink*,xxxtentacion hat pink,"polo style 6-panel hat with embroidery on the front. 100% brushed cotton twill, unstructured with a low-profile soft crown. matching fabric undervisor, sweatband, and adjustable strap with metal buckle. one size fits most."
132405,Morphe Cosmetics,34.0,33.9322769325,morphe palette bundle,morphe palette bundle,35o 35w
15959,Sangria,28.0,28.0562668837,nwt sangria petite 10,nwt sangria petite 10,nwt beautiful sangria little black dress size 10 petite. has beautiful black ribbon around waist with zip-up closure in back. **paid [rm] at dillard's** discount with bundles and only pay one shipping fee.
61882,Carter's,16.0,15.9670355185,carter's boys shoes,carter ' s boys shoes,"6-9 month stage 1 crawl shoes. msrp [rm]. never worn, my nephew has too chubby of feet for these shoes. will fit sizes 2-3."
